Customer_ID,Age,Gender,Shopping_Experience,Product_Quality,Delivery_Speed,Customer_Service,Return_Experience,Recommendation,Comments
Cust_4138,36.0,Female,3.0,1.0,3.0,4.0,No,,Comment_4138
Cust_4139,61.0,Female,5.0,5.0,1.0,4.0,,No,Comment_4139
Cust_4140,22.0,Female,2.0,4.0,2.0,3.0,No,No,Comment_4140
Cust_4141,23.0,Female,,2.0,,2.0,No,No,Comment_4141
Cust_4142,19.0,Male,3.0,4.0,3.0,2.0,Yes,Yes,Comment_4142
Cust_4143,44.0,Female,4.0,1.0,5.0,1.0,Yes,,Comment_4143
Cust_4144,61.0,Male,2.0,3.0,5.0,1.0,Yes,No,Comment_4144
Cust_4145,37.0,Female,5.0,4.0,5.0,1.0,Yes,Yes,Comment_4145
Cust_4146,49.0,Male,3.0,4.0,5.0,2.0,Yes,No,Comment_4146
Cust_4147,40.0,,5.0,5.0,5.0,3.0,,Yes,Comment_4147
Cust_4148,,Male,3.0,,1.0,2.0,No,No,Comment_4148
Cust_4149,29.0,Female,2.0,4.0,3.0,4.0,No,Yes,Comment_4149
Cust_4150,45.0,Male,5.0,2.0,3.0,2.0,No,No,Comment_4150
Cust_4151,32.0,Male,1.0,2.0,1.0,3.0,Yes,No,
Cust_4152,,Female,1.0,2.0,1.0,,,Yes,Comment_4152
Cust_4153,60.0,Female,3.0,2.0,2.0,4.0,Yes,No,Comment_4153
Cust_4154,60.0,Female,1.0,1.0,4.0,5.0,Yes,Yes,Comment_4154
Cust_4155,40.0,Female,3.0,5.0,1.0,1.0,Yes,No,Comment_4155
Cust_4156,33.0,Female,1.0,3.0,1.0,2.0,Yes,,
Cust_4157,21.0,Female,2.0,5.0,1.0,4.0,No,Yes,Comment_4157
Cust_4158,21.0,Male,3.0,5.0,3.0,4.0,No,Yes,Comment_4158
Cust_4159,29.0,Female,1.0,1.0,3.0,1.0,,Yes,Comment_4159
Cust_4160,49.0,Male,1.0,2.0,2.0,3.0,No,Yes,
Cust_4161,57.0,Male,,3.0,3.0,5.0,Yes,No,Comment_4161
Cust_4162,59.0,Male,3.0,3.0,2.0,3.0,Yes,Yes,
Cust_4163,53.0,Male,5.0,5.0,3.0,1.0,No,Yes,Comment_4163
Cust_4164,59.0,Female,,2.0,1.0,,Yes,No,
Cust_4165,32.0,Female,,5.0,3.0,4.0,Yes,No,Comment_4165
Cust_4166,47.0,Female,1.0,1.0,5.0,2.0,,Yes,Comment_4166
Cust_4167,33.0,Male,1.0,,3.0,3.0,No,Yes,Comment_4167
Cust_4168,27.0,Male,4.0,3.0,3.0,1.0,Yes,No,Comment_4168
Cust_4169,37.0,Female,3.0,5.0,4.0,,No,,Comment_4169
Cust_4170,60.0,Male,3.0,4.0,5.0,4.0,Yes,No,Comment_4170
Cust_4171,19.0,Female,,,,1.0,Yes,Yes,
Cust_4172,21.0,Male,3.0,1.0,2.0,5.0,No,No,Comment_4172
Cust_4173,43.0,Female,2.0,4.0,3.0,5.0,Yes,No,Comment_4173
Cust_4174,50.0,Male,5.0,2.0,2.0,3.0,No,Yes,
Cust_4175,57.0,Female,5.0,1.0,2.0,3.0,No,,Comment_4175
Cust_4176,59.0,Male,2.0,3.0,3.0,5.0,No,No,Comment_4176
Cust_4177,57.0,Female,5.0,1.0,5.0,1.0,,Yes,Comment_4177
Cust_4178,57.0,Male,1.0,5.0,3.0,1.0,Yes,Yes,Comment_4178
Cust_4179,20.0,,4.0,5.0,3.0,5.0,Yes,Yes,Comment_4179
Cust_4180,21.0,Male,3.0,1.0,3.0,1.0,,No,Comment_4180
Cust_4181,35.0,Female,1.0,,2.0,5.0,Yes,No,Comment_4181
Cust_4182,51.0,Male,2.0,4.0,3.0,2.0,Yes,Yes,Comment_4182
Cust_4183,27.0,Male,4.0,3.0,1.0,1.0,No,Yes,Comment_4183
Cust_4184,40.0,Male,1.0,,3.0,2.0,No,No,Comment_4184
Cust_4185,42.0,Female,4.0,1.0,1.0,,Yes,No,
Cust_4186,25.0,Male,4.0,,3.0,,Yes,Yes,Comment_4186
Cust_4187,25.0,Female,,5.0,5.0,4.0,No,,Comment_4187
Cust_4188,57.0,Female,2.0,,4.0,3.0,Yes,Yes,Comment_4188
Cust_4189,48.0,Male,4.0,1.0,2.0,2.0,Yes,Yes,Comment_4189
Cust_4190,60.0,,1.0,4.0,2.0,2.0,No,No,Comment_4190
Cust_4191,61.0,Female,1.0,4.0,3.0,5.0,Yes,No,Comment_4191
Cust_4192,,Male,5.0,1.0,5.0,3.0,No,Yes,Comment_4192
Cust_4193,21.0,Male,3.0,1.0,2.0,4.0,Yes,Yes,Comment_4193
Cust_4194,58.0,,2.0,5.0,5.0,3.0,Yes,No,Comment_4194
Cust_4195,49.0,Female,3.0,,5.0,4.0,No,No,Comment_4195
Cust_4196,54.0,Male,3.0,1.0,1.0,3.0,No,No,Comment_4196
Cust_4197,44.0,Male,3.0,2.0,1.0,1.0,No,No,Comment_4197
Cust_4198,63.0,Male,2.0,,2.0,3.0,No,No,Comment_4198
Cust_4199,43.0,Female,5.0,1.0,4.0,5.0,Yes,Yes,Comment_4199
Cust_4200,22.0,Female,1.0,,1.0,4.0,,,Comment_4200
Cust_4201,27.0,Male,5.0,2.0,4.0,5.0,No,No,Comment_4201
Cust_4202,42.0,Female,2.0,3.0,5.0,,No,No,Comment_4202
Cust_4203,29.0,Female,5.0,2.0,3.0,4.0,No,,Comment_4203
Cust_4204,58.0,Female,1.0,2.0,5.0,2.0,No,Yes,Comment_4204
Cust_4205,,,1.0,4.0,3.0,2.0,,Yes,Comment_4205
Cust_4206,60.0,Female,1.0,5.0,5.0,,No,No,Comment_4206
Cust_4207,39.0,Male,4.0,3.0,3.0,2.0,Yes,Yes,Comment_4207
Cust_4208,62.0,Female,2.0,4.0,1.0,2.0,No,No,Comment_4208
Cust_4209,45.0,Male,2.0,2.0,2.0,4.0,Yes,Yes,Comment_4209
Cust_4210,26.0,Female,5.0,4.0,3.0,,No,No,Comment_4210
Cust_4211,46.0,Female,3.0,1.0,1.0,5.0,Yes,Yes,Comment_4211
Cust_4212,25.0,Female,3.0,4.0,2.0,3.0,,Yes,Comment_4212
Cust_4213,46.0,Male,5.0,2.0,5.0,,,No,Comment_4213
Cust_4214,64.0,Male,5.0,1.0,3.0,3.0,Yes,Yes,Comment_4214
Cust_4215,48.0,Female,1.0,3.0,3.0,2.0,Yes,No,Comment_4215
Cust_4216,19.0,Male,3.0,4.0,1.0,1.0,No,Yes,Comment_4216
Cust_4217,50.0,Male,,5.0,5.0,3.0,No,Yes,Comment_4217
Cust_4218,,Male,3.0,5.0,2.0,3.0,No,Yes,Comment_4218
Cust_4219,60.0,Female,,5.0,1.0,2.0,,Yes,Comment_4219
Cust_4220,18.0,Male,2.0,3.0,5.0,4.0,No,No,Comment_4220
Cust_4221,,Female,4.0,1.0,2.0,4.0,Yes,No,Comment_4221
Cust_4222,36.0,Male,2.0,2.0,,5.0,Yes,Yes,Comment_4222
Cust_4223,46.0,Male,5.0,4.0,5.0,4.0,Yes,No,Comment_4223
Cust_4224,56.0,Female,3.0,1.0,4.0,5.0,Yes,Yes,Comment_4224
Cust_4225,37.0,,2.0,2.0,2.0,5.0,Yes,,Comment_4225
Cust_4226,56.0,Male,,2.0,1.0,3.0,No,Yes,Comment_4226
Cust_4227,23.0,Male,3.0,2.0,3.0,4.0,No,Yes,Comment_4227
Cust_4228,51.0,Female,,5.0,1.0,1.0,Yes,No,Comment_4228
Cust_4229,65.0,Female,3.0,,4.0,1.0,No,No,Comment_4229
Cust_4230,18.0,Male,,1.0,5.0,5.0,,Yes,Comment_4230
Cust_4231,30.0,Female,1.0,4.0,5.0,5.0,,No,Comment_4231
Cust_4232,21.0,Male,3.0,1.0,2.0,1.0,Yes,Yes,
Cust_4233,40.0,Female,1.0,4.0,4.0,4.0,,No,Comment_4233
Cust_4234,57.0,Male,,2.0,3.0,1.0,Yes,No,
Cust_4235,54.0,Male,1.0,4.0,4.0,5.0,Yes,Yes,Comment_4235
Cust_4236,45.0,Male,3.0,3.0,3.0,3.0,No,Yes,Comment_4236
Cust_4237,54.0,Male,1.0,2.0,4.0,3.0,No,No,Comment_4237
Cust_4238,,Male,5.0,3.0,5.0,2.0,Yes,,Comment_4238
Cust_4239,37.0,Female,2.0,4.0,,4.0,Yes,No,Comment_4239
Cust_4240,53.0,Male,,4.0,4.0,1.0,Yes,No,Comment_4240
Cust_4241,47.0,Male,1.0,,5.0,4.0,No,No,Comment_4241
Cust_4242,39.0,Female,3.0,1.0,5.0,1.0,No,No,Comment_4242
Cust_4243,43.0,Male,,2.0,4.0,4.0,Yes,Yes,Comment_4243
Cust_4244,37.0,Female,3.0,3.0,2.0,3.0,No,Yes,Comment_4244
Cust_4245,61.0,Female,2.0,5.0,1.0,2.0,Yes,No,Comment_4245
Cust_4246,27.0,Female,3.0,1.0,2.0,3.0,No,No,Comment_4246
Cust_4247,63.0,Female,4.0,3.0,1.0,3.0,No,No,Comment_4247
Cust_4248,44.0,Female,1.0,4.0,2.0,5.0,,No,Comment_4248
Cust_4249,52.0,Female,3.0,5.0,3.0,3.0,,Yes,Comment_4249
Cust_4250,31.0,Female,5.0,3.0,5.0,2.0,Yes,Yes,Comment_4250
Cust_4251,34.0,Male,3.0,4.0,2.0,2.0,,Yes,Comment_4251
Cust_4252,60.0,Male,,2.0,5.0,2.0,Yes,No,Comment_4252
Cust_4253,38.0,Male,4.0,5.0,5.0,4.0,Yes,,Comment_4253
Cust_4254,29.0,Male,5.0,,2.0,5.0,Yes,No,
Cust_4255,25.0,Male,4.0,1.0,1.0,1.0,No,No,Comment_4255
Cust_4256,56.0,Male,3.0,1.0,5.0,4.0,Yes,No,Comment_4256
Cust_4257,54.0,Female,5.0,3.0,2.0,3.0,No,No,Comment_4257
Cust_4258,40.0,Male,4.0,5.0,4.0,5.0,No,,Comment_4258
Cust_4259,60.0,Female,3.0,5.0,4.0,5.0,,No,Comment_4259
Cust_4260,64.0,Male,5.0,,5.0,5.0,No,Yes,Comment_4260
Cust_4261,25.0,Female,1.0,3.0,1.0,1.0,Yes,Yes,Comment_4261
Cust_4262,18.0,Male,3.0,5.0,3.0,5.0,Yes,No,
Cust_4263,48.0,Female,4.0,5.0,5.0,5.0,Yes,Yes,Comment_4263
Cust_4264,64.0,Female,5.0,3.0,3.0,,Yes,No,Comment_4264
Cust_4265,50.0,Female,5.0,1.0,,2.0,No,Yes,Comment_4265
Cust_4266,40.0,Male,4.0,3.0,2.0,1.0,Yes,No,Comment_4266
Cust_4267,42.0,Female,1.0,1.0,1.0,3.0,Yes,Yes,
Cust_4268,45.0,Female,2.0,2.0,2.0,,Yes,Yes,Comment_4268
Cust_4269,23.0,Female,3.0,1.0,5.0,3.0,,No,Comment_4269
Cust_4270,,Male,1.0,4.0,1.0,3.0,Yes,Yes,Comment_4270
Cust_4271,65.0,Female,3.0,2.0,4.0,2.0,No,No,Comment_4271
Cust_4272,44.0,Female,3.0,,4.0,1.0,Yes,,Comment_4272
Cust_4273,45.0,Female,2.0,3.0,3.0,2.0,,Yes,
Cust_4274,55.0,Male,2.0,2.0,1.0,3.0,No,Yes,Comment_4274
Cust_4275,30.0,Female,3.0,3.0,3.0,5.0,No,Yes,Comment_4275
Cust_4276,63.0,Female,2.0,4.0,1.0,2.0,No,Yes,Comment_4276
Cust_4277,50.0,Female,3.0,4.0,1.0,2.0,Yes,Yes,Comment_4277
Cust_4278,52.0,Male,3.0,,2.0,4.0,Yes,Yes,Comment_4278
Cust_4279,24.0,Male,,1.0,1.0,3.0,No,No,Comment_4279
Cust_4280,41.0,Female,1.0,1.0,1.0,1.0,Yes,Yes,Comment_4280
Cust_4281,28.0,Male,5.0,,1.0,1.0,No,,Comment_4281
Cust_4282,20.0,Male,1.0,2.0,3.0,5.0,Yes,No,Comment_4282
Cust_4283,18.0,Male,1.0,5.0,3.0,1.0,Yes,No,Comment_4283
Cust_4284,19.0,Female,1.0,3.0,,2.0,Yes,Yes,
Cust_4285,31.0,Male,2.0,2.0,5.0,1.0,No,No,Comment_4285
Cust_4286,20.0,Male,3.0,2.0,5.0,,No,,Comment_4286
Cust_4287,54.0,Male,4.0,1.0,5.0,2.0,,Yes,Comment_4287
Cust_4288,24.0,Male,,1.0,1.0,4.0,Yes,Yes,Comment_4288
Cust_4289,43.0,Female,1.0,1.0,5.0,5.0,Yes,Yes,Comment_4289
Cust_4290,37.0,Female,2.0,,5.0,4.0,No,,Comment_4290
Cust_4291,23.0,Female,4.0,3.0,5.0,5.0,No,Yes,Comment_4291
Cust_4292,53.0,Male,2.0,1.0,3.0,5.0,No,Yes,
Cust_4293,61.0,Male,4.0,4.0,4.0,5.0,Yes,No,Comment_4293
Cust_4294,37.0,Male,2.0,4.0,1.0,1.0,,Yes,
Cust_4295,48.0,Male,1.0,2.0,3.0,4.0,No,No,Comment_4295
Cust_4296,30.0,Female,2.0,1.0,5.0,4.0,,Yes,Comment_4296
Cust_4297,20.0,,5.0,3.0,5.0,5.0,Yes,Yes,Comment_4297
Cust_4298,52.0,Female,2.0,4.0,4.0,,No,No,Comment_4298
Cust_4299,63.0,Male,4.0,3.0,4.0,2.0,No,Yes,Comment_4299
Cust_4300,27.0,Female,1.0,5.0,4.0,3.0,Yes,Yes,Comment_4300
Cust_4301,42.0,Male,1.0,3.0,3.0,4.0,Yes,No,
Cust_4302,51.0,Male,,5.0,3.0,3.0,Yes,No,Comment_4302
Cust_4303,57.0,Male,5.0,4.0,4.0,4.0,Yes,Yes,Comment_4303
Cust_4304,,Female,4.0,1.0,3.0,2.0,Yes,No,
Cust_4305,48.0,Male,,3.0,1.0,3.0,No,Yes,
Cust_4306,57.0,Male,2.0,4.0,3.0,4.0,No,No,Comment_4306
Cust_4307,45.0,Female,4.0,1.0,3.0,4.0,No,,
Cust_4308,60.0,Male,5.0,,2.0,2.0,,Yes,Comment_4308
Cust_4309,52.0,Male,3.0,4.0,2.0,,Yes,No,
Cust_4310,30.0,Male,1.0,1.0,5.0,1.0,Yes,Yes,Comment_4310
Cust_4311,32.0,Female,4.0,1.0,1.0,3.0,,No,Comment_4311
Cust_4312,35.0,Female,2.0,1.0,1.0,3.0,No,Yes,Comment_4312
Cust_4313,18.0,Female,5.0,4.0,1.0,3.0,No,Yes,Comment_4313
Cust_4314,61.0,Female,4.0,2.0,2.0,5.0,Yes,No,Comment_4314
Cust_4315,26.0,Female,2.0,4.0,1.0,2.0,No,No,Comment_4315
Cust_4316,37.0,Female,2.0,3.0,2.0,5.0,No,Yes,Comment_4316
Cust_4317,54.0,Male,2.0,3.0,1.0,5.0,No,Yes,Comment_4317
Cust_4318,30.0,Male,3.0,5.0,5.0,1.0,Yes,Yes,Comment_4318
Cust_4319,40.0,Male,4.0,1.0,5.0,2.0,Yes,No,Comment_4319
Cust_4320,53.0,Female,5.0,3.0,3.0,3.0,No,No,Comment_4320
Cust_4321,25.0,Female,5.0,1.0,5.0,5.0,No,No,Comment_4321
Cust_4322,44.0,Female,1.0,,5.0,2.0,No,No,Comment_4322
Cust_4323,47.0,Male,3.0,1.0,1.0,1.0,Yes,No,Comment_4323
Cust_4324,65.0,Female,4.0,2.0,4.0,5.0,Yes,Yes,Comment_4324
Cust_4325,35.0,Female,4.0,4.0,2.0,3.0,Yes,Yes,Comment_4325
Cust_4326,,Male,4.0,2.0,5.0,5.0,No,Yes,Comment_4326
Cust_4327,31.0,Female,1.0,,1.0,,No,No,
Cust_4328,26.0,Female,4.0,4.0,3.0,2.0,Yes,Yes,Comment_4328
Cust_4329,,Female,5.0,1.0,2.0,5.0,No,No,Comment_4329
Cust_4330,59.0,Male,2.0,4.0,2.0,2.0,Yes,Yes,Comment_4330
Cust_4331,65.0,Female,,1.0,2.0,2.0,Yes,Yes,Comment_4331
Cust_4332,41.0,Male,3.0,3.0,4.0,5.0,No,No,Comment_4332
Cust_4333,26.0,Male,1.0,2.0,1.0,1.0,No,Yes,Comment_4333
Cust_4334,59.0,,5.0,2.0,5.0,2.0,No,Yes,Comment_4334
Cust_4335,19.0,Female,2.0,5.0,2.0,1.0,No,No,Comment_4335
Cust_4336,34.0,Male,5.0,3.0,4.0,3.0,No,Yes,Comment_4336
Cust_4337,40.0,Male,1.0,1.0,3.0,5.0,No,Yes,
Cust_4338,41.0,Male,2.0,2.0,3.0,2.0,Yes,No,Comment_4338
Cust_4339,26.0,Male,1.0,3.0,4.0,,Yes,Yes,Comment_4339
Cust_4340,47.0,Male,5.0,5.0,5.0,1.0,,Yes,Comment_4340
Cust_4341,45.0,Male,3.0,5.0,3.0,1.0,Yes,Yes,Comment_4341
Cust_4342,27.0,Male,2.0,1.0,5.0,3.0,,Yes,Comment_4342
Cust_4343,23.0,Female,3.0,1.0,1.0,3.0,Yes,No,
Cust_4344,22.0,Male,3.0,4.0,3.0,2.0,Yes,Yes,Comment_4344
Cust_4345,18.0,Male,3.0,4.0,1.0,5.0,Yes,No,
Cust_4346,55.0,Female,4.0,1.0,1.0,2.0,No,Yes,
Cust_4347,20.0,Female,2.0,,1.0,4.0,No,No,Comment_4347
Cust_4348,50.0,Female,3.0,1.0,2.0,1.0,Yes,No,Comment_4348
Cust_4349,45.0,Female,1.0,5.0,5.0,2.0,No,Yes,Comment_4349
Cust_4350,36.0,Male,2.0,5.0,4.0,3.0,No,Yes,
Cust_4351,63.0,Female,1.0,5.0,2.0,4.0,No,No,Comment_4351
Cust_4352,25.0,Male,3.0,3.0,4.0,5.0,No,No,Comment_4352
Cust_4353,65.0,Male,1.0,4.0,3.0,2.0,No,Yes,
Cust_4354,,Female,4.0,5.0,5.0,5.0,,No,Comment_4354
Cust_4355,34.0,Female,1.0,5.0,3.0,2.0,No,No,Comment_4355
Cust_4356,25.0,Male,5.0,4.0,2.0,5.0,,No,Comment_4356
Cust_4357,42.0,Female,5.0,4.0,3.0,1.0,Yes,No,Comment_4357
Cust_4358,53.0,Female,4.0,3.0,3.0,5.0,No,Yes,
Cust_4359,54.0,Male,4.0,4.0,,5.0,No,Yes,Comment_4359
Cust_4360,56.0,Male,,5.0,4.0,3.0,Yes,No,Comment_4360
Cust_4361,52.0,Male,4.0,1.0,3.0,4.0,No,No,Comment_4361
Cust_4362,64.0,,2.0,3.0,1.0,2.0,No,Yes,Comment_4362
Cust_4363,56.0,,5.0,4.0,1.0,3.0,No,No,Comment_4363
Cust_4364,53.0,Female,2.0,3.0,4.0,4.0,Yes,Yes,
Cust_4365,65.0,Female,2.0,2.0,5.0,2.0,No,Yes,Comment_4365
Cust_4366,40.0,Female,3.0,2.0,3.0,5.0,No,Yes,
Cust_4367,,Male,4.0,5.0,4.0,5.0,Yes,No,Comment_4367
Cust_4368,41.0,Female,2.0,4.0,1.0,1.0,No,Yes,Comment_4368
Cust_4369,25.0,Female,4.0,2.0,3.0,1.0,Yes,Yes,Comment_4369
Cust_4370,18.0,Female,2.0,1.0,1.0,2.0,No,No,Comment_4370
Cust_4371,47.0,Female,5.0,4.0,1.0,5.0,Yes,No,
Cust_4372,38.0,Female,4.0,1.0,5.0,1.0,Yes,Yes,Comment_4372
Cust_4373,37.0,Female,1.0,5.0,3.0,2.0,Yes,No,Comment_4373
Cust_4374,55.0,Male,5.0,,1.0,4.0,No,No,Comment_4374
Cust_4375,62.0,Male,1.0,5.0,,1.0,Yes,No,Comment_4375
Cust_4376,42.0,,,5.0,4.0,4.0,Yes,No,Comment_4376
Cust_4377,19.0,,5.0,5.0,2.0,1.0,Yes,Yes,Comment_4377
Cust_4378,41.0,Female,3.0,1.0,1.0,5.0,Yes,No,Comment_4378
Cust_4379,29.0,Female,3.0,5.0,4.0,,Yes,Yes,Comment_4379
Cust_4380,48.0,Female,4.0,1.0,,4.0,No,,Comment_4380
Cust_4381,31.0,Male,4.0,4.0,5.0,4.0,No,Yes,Comment_4381
Cust_4382,55.0,Female,,1.0,4.0,2.0,No,No,
Cust_4383,50.0,Female,2.0,4.0,2.0,3.0,No,Yes,Comment_4383
Cust_4384,38.0,Female,3.0,2.0,1.0,1.0,No,No,Comment_4384
Cust_4385,37.0,Male,,2.0,2.0,,,Yes,Comment_4385
Cust_4386,22.0,Female,5.0,3.0,4.0,3.0,No,No,Comment_4386
Cust_4387,42.0,Male,1.0,5.0,1.0,2.0,No,Yes,Comment_4387
Cust_4388,53.0,Female,3.0,5.0,2.0,4.0,No,No,Comment_4388
Cust_4389,36.0,Male,4.0,3.0,2.0,2.0,Yes,No,Comment_4389
Cust_4390,48.0,Male,3.0,4.0,2.0,2.0,No,Yes,Comment_4390
Cust_4391,47.0,Female,4.0,3.0,5.0,5.0,Yes,Yes,Comment_4391
Cust_4392,40.0,Male,2.0,5.0,4.0,,No,Yes,Comment_4392
Cust_4393,42.0,Female,2.0,2.0,4.0,,Yes,No,Comment_4393
Cust_4394,29.0,Male,,3.0,4.0,4.0,Yes,Yes,Comment_4394
Cust_4395,33.0,Female,3.0,3.0,1.0,4.0,Yes,Yes,Comment_4395
Cust_4396,25.0,Female,3.0,2.0,1.0,4.0,Yes,Yes,Comment_4396
Cust_4397,47.0,Male,4.0,2.0,5.0,1.0,No,Yes,Comment_4397
Cust_4398,40.0,Male,4.0,5.0,5.0,1.0,No,Yes,Comment_4398
Cust_4399,54.0,Male,4.0,5.0,5.0,,Yes,No,Comment_4399
Cust_4400,31.0,,1.0,5.0,2.0,1.0,Yes,Yes,Comment_4400
Cust_4401,54.0,Female,2.0,5.0,3.0,,No,No,Comment_4401
Cust_4402,47.0,Male,4.0,3.0,3.0,4.0,No,No,
Cust_4403,37.0,Female,3.0,,4.0,,,No,Comment_4403
Cust_4404,29.0,Male,2.0,5.0,1.0,3.0,No,No,Comment_4404
Cust_4405,45.0,Male,2.0,3.0,5.0,1.0,Yes,No,Comment_4405
Cust_4406,62.0,Female,,1.0,3.0,3.0,Yes,No,Comment_4406
Cust_4407,20.0,Female,2.0,,5.0,5.0,No,Yes,Comment_4407
Cust_4408,54.0,Male,5.0,2.0,2.0,3.0,No,No,Comment_4408
Cust_4409,41.0,Male,5.0,5.0,4.0,5.0,No,No,Comment_4409
Cust_4410,61.0,Male,4.0,4.0,3.0,5.0,No,Yes,Comment_4410
Cust_4411,58.0,Female,2.0,5.0,1.0,4.0,No,Yes,Comment_4411
Cust_4412,40.0,Male,2.0,4.0,2.0,4.0,Yes,Yes,Comment_4412
Cust_4413,46.0,Female,4.0,1.0,2.0,2.0,Yes,No,
Cust_4414,36.0,Female,5.0,4.0,4.0,4.0,Yes,No,Comment_4414
Cust_4415,59.0,Female,2.0,4.0,5.0,4.0,Yes,No,Comment_4415
Cust_4416,43.0,Male,2.0,2.0,4.0,1.0,,Yes,Comment_4416
Cust_4417,28.0,Male,5.0,1.0,2.0,1.0,No,Yes,Comment_4417
Cust_4418,37.0,Male,1.0,4.0,3.0,3.0,No,No,
Cust_4419,38.0,Male,3.0,5.0,3.0,2.0,No,No,Comment_4419
Cust_4420,31.0,Male,4.0,3.0,2.0,3.0,,Yes,Comment_4420
Cust_4421,59.0,Female,5.0,1.0,4.0,1.0,Yes,Yes,Comment_4421
Cust_4422,46.0,Male,1.0,3.0,2.0,3.0,Yes,,Comment_4422
Cust_4423,19.0,Female,,,5.0,2.0,No,Yes,
Cust_4424,57.0,Male,4.0,,1.0,,No,No,Comment_4424
Cust_4425,52.0,,4.0,2.0,2.0,,Yes,,Comment_4425
Cust_4426,40.0,Female,1.0,,3.0,3.0,Yes,No,Comment_4426
Cust_4427,33.0,Female,,4.0,3.0,3.0,,Yes,Comment_4427
Cust_4428,49.0,Male,1.0,2.0,5.0,1.0,No,Yes,Comment_4428
Cust_4429,22.0,Female,4.0,3.0,3.0,5.0,No,,Comment_4429
Cust_4430,38.0,Female,1.0,5.0,2.0,1.0,No,Yes,
Cust_4431,27.0,Male,2.0,,5.0,5.0,,,Comment_4431
Cust_4432,62.0,Male,1.0,,2.0,5.0,No,Yes,Comment_4432
Cust_4433,32.0,Female,5.0,2.0,5.0,3.0,Yes,No,Comment_4433
Cust_4434,59.0,Female,3.0,4.0,1.0,3.0,No,Yes,
Cust_4435,20.0,Male,,5.0,1.0,,Yes,Yes,Comment_4435
Cust_4436,50.0,,5.0,3.0,5.0,4.0,Yes,Yes,Comment_4436
Cust_4437,21.0,,1.0,4.0,1.0,2.0,No,Yes,Comment_4437
Cust_4438,20.0,Female,4.0,3.0,1.0,1.0,,No,Comment_4438
Cust_4439,40.0,Male,1.0,1.0,4.0,4.0,Yes,No,Comment_4439
Cust_4440,25.0,Female,5.0,4.0,3.0,1.0,Yes,No,Comment_4440
Cust_4441,18.0,Male,2.0,5.0,2.0,3.0,No,Yes,Comment_4441
Cust_4442,55.0,,1.0,,5.0,3.0,No,Yes,Comment_4442
Cust_4443,27.0,Male,4.0,1.0,3.0,2.0,Yes,Yes,Comment_4443
Cust_4444,39.0,Male,3.0,1.0,4.0,5.0,No,Yes,Comment_4444
Cust_4445,52.0,,4.0,1.0,2.0,5.0,Yes,Yes,Comment_4445
Cust_4446,43.0,Female,2.0,3.0,1.0,4.0,,No,Comment_4446
Cust_4447,,,1.0,1.0,5.0,4.0,Yes,Yes,
Cust_4448,44.0,Female,3.0,3.0,3.0,1.0,No,No,Comment_4448
Cust_4449,56.0,Female,,1.0,,3.0,,No,Comment_4449
Cust_4450,37.0,,3.0,5.0,3.0,3.0,No,No,Comment_4450
Cust_4451,33.0,Male,1.0,3.0,3.0,1.0,No,Yes,Comment_4451
Cust_4452,55.0,Female,2.0,3.0,1.0,5.0,Yes,Yes,Comment_4452
Cust_4453,50.0,Male,2.0,2.0,3.0,4.0,No,,Comment_4453
Cust_4454,20.0,Male,2.0,,3.0,4.0,Yes,Yes,Comment_4454
Cust_4455,24.0,Male,5.0,3.0,5.0,2.0,No,Yes,
Cust_4456,32.0,Male,1.0,1.0,1.0,4.0,No,No,Comment_4456
Cust_4457,47.0,Female,3.0,,5.0,3.0,No,No,
Cust_4458,47.0,Male,3.0,5.0,2.0,4.0,Yes,Yes,Comment_4458
Cust_4459,26.0,Female,1.0,1.0,5.0,,No,No,Comment_4459
Cust_4460,58.0,Female,2.0,2.0,2.0,3.0,No,Yes,Comment_4460
Cust_4461,39.0,Female,3.0,5.0,2.0,4.0,No,No,Comment_4461
Cust_4462,64.0,Female,1.0,4.0,5.0,2.0,No,Yes,Comment_4462
Cust_4463,36.0,Male,1.0,3.0,2.0,1.0,,Yes,
Cust_4464,63.0,Male,4.0,5.0,4.0,,Yes,Yes,Comment_4464
Cust_4465,49.0,,3.0,1.0,,3.0,Yes,Yes,Comment_4465
Cust_4466,63.0,Female,1.0,4.0,4.0,4.0,Yes,Yes,
Cust_4467,41.0,Male,2.0,5.0,3.0,2.0,No,Yes,Comment_4467
Cust_4468,36.0,Female,4.0,3.0,,3.0,Yes,,Comment_4468
Cust_4469,29.0,Female,1.0,5.0,5.0,,No,No,Comment_4469
Cust_4470,28.0,Male,4.0,1.0,3.0,4.0,Yes,No,
Cust_4471,31.0,Female,3.0,3.0,4.0,1.0,Yes,No,Comment_4471
Cust_4472,57.0,Male,2.0,5.0,4.0,4.0,,Yes,Comment_4472
Cust_4473,65.0,Female,1.0,5.0,4.0,4.0,No,Yes,Comment_4473
Cust_4474,65.0,Male,5.0,4.0,5.0,1.0,Yes,Yes,Comment_4474
Cust_4475,38.0,Female,3.0,5.0,5.0,2.0,Yes,Yes,
Cust_4476,65.0,Male,3.0,5.0,3.0,1.0,Yes,Yes,Comment_4476
Cust_4477,47.0,Male,5.0,3.0,2.0,3.0,Yes,,Comment_4477
Cust_4478,48.0,Male,4.0,4.0,2.0,1.0,No,,
Cust_4479,51.0,Male,1.0,,5.0,2.0,No,No,Comment_4479
